mean_precision,mean_recall
0.19923109782144383,1.0
0.19924812030075187,1.0
0.19926514568913953,1.0
0.1992821739873526,1.0
0.19929920519613709,1.0
0.19931623931623932,1.0
0.19933327634840584,1.0
0.19935031629338348,1.0
0.1993673591519193,1.0
0.1993844049247606,1.0
0.199401453612655,1.0
0.19941850521635027,1.0
0.19943555973659455,1.0
0.19945261717413615,1.0
0.19946967752972372,1.0
0.19948674080410608,1.0
0.19950380699803233,1.0
0.1995208761122519,1.0
0.19953794814751433,1.0
0.19955502310456957,1.0
0.19957210098416775,1.0
0.19958918178705923,1.0
0.19960626551399469,1.0
0.19962335216572505,1.0
0.19964044174300147,1.0
0.19965753424657534,1.0
0.1996746296771984,1.0
0.19969172803562255,1.0
0.19970882932259998,1.0
0.19972593353888318,1.0
0.19974304068522483,1.0
0.19976015076237794,1.0
0.1997772637710957,1.0
0.1997943797121316,1.0
0.1998114985862394,1.0
0.1998286203941731,1.0
0.19984574513668696,1.0
0.1998628728145355,1.0
0.19988000342847348,1.0
0.19989713697925596,1.0
0.19991427346763824,1.0
0.19993141289437585,1.0
0.19994855526022465,1.0
0.19996570056594065,1.0
0.19998284881228026,1.0
0.2,1.0
0.20001715412985677,1.0
0.20003431120260765,1.0
0.20005147121901004,1.0
0.20006863417982154,1.0
0.2000858000858001,1.0
0.2001029689377038,1.0
0.20012014073629109,1.0
0.20013731548232064,1.0
0.20015449317655137,1.0
0.2001716738197425,1.0
0.20018885741265344,1.0
0.20020604395604397,1.0
0.200223233450674,1.0
0.2002404258973038,1.0
0.20025762129669386,1.0
0.20027481964960495,1.0
0.20029202095679807,1.0
0.20030922521903452,1.0
0.20032643243707585,1.0
0.20034364261168386,1.0
0.2003608557436206,1.0
0.2003780718336484,1.0
0.20039529088252986,1.0
0.20041251289102785,1.0
0.20042973785990545,1.0
0.20044696578992607,1.0
0.20046419668185333,1.0
0.20048143053645118,1.0
0.2004986673544837,1.0
0.20051590713671538,1.0
0.2005331498839109,1.0
0.2005503955968352,1.0
0.20056764427625354,1.0
0.20058489592293136,1.0
0.20060215053763442,1.0
0.2006194081211287,1.0
0.2006366686741805,1.0
0.20065393219755637,1.0
0.20067119869202307,1.0
0.20068846815834768,1.0
0.20070574059729754,1.0
0.2007230160096402,1.0
0.20074029439614358,1.0
0.20075757575757575,1.0
0.20077486009470513,1.0
0.20079214740830031,1.0
0.2008094376991303,1.0
0.20082673096796416,1.0
0.20084402721557143,1.0
0.20086132644272178,1.0
0.20087862865018521,1.0
0.20089593383873192,1.0
0.2009132420091324,1.0
0.2009305531621575,1.0
0.2009478672985782,1.0
0.2009651844191658,1.0
0.20098250452469188,1.0
0.2009998276159283,1.0
0.2010171536936471,1.0
0.20103448275862068,1.0
0.20105181481162168,1.0
0.201069149853423,1.0
0.2010864878847978,1.0
0.20110382890651948,1.0
0.2011211729193618,1.0
0.20113851992409867,1.0
0.20115586992150436,1.0
0.20117322291235334,1.0
0.20119057889742042,1.0
0.2012079378774806,1.0
0.20122529985330917,1.0
0.20124266482568173,1.0
0.20126003279537413,1.0
0.20127740376316244,1.0
0.20129477772982304,1.0
0.2013121546961326,1.0
0.201329534662868,1.0
0.20134691763080642,1.0
0.20136430360072533,1.0
0.2013816925734024,1.0
0.2013990845496157,1.0
0.20141647953014338,1.0
0.20143387751576403,1.0
0.2014512785072564,1.0
0.20146868250539957,1.0
0.20148608951097288,1.0
0.2015034995247559,1.0
0.20152091254752852,1.0
0.20153832858007087,1.0
0.20155574762316336,1.0
0.20157316967758665,1.0
0.20159059474412172,1.0
0.20160802282354975,1.0
0.20162545391665226,1.0
0.201642888024211,1.0
0.20166032514700796,1.0
0.20167776528582548,1.0
0.20169520844144612,1.0
0.2017126546146527,1.0
0.20173010380622838,1.0
0.2017475560169565,1.0
0.2017650112476207,1.0
0.20178246949900494,1.0
0.2017999307718934,1.0
0.20181739506707053,1.0
0.2018348623853211,1.0
0.2018523327274301,1.0
0.2018698060941828,1.0
0.2018872824863648,1.0
0.2019047619047619,1.0
0.20192224435016018,1.0
0.20193972982334604,1.0
0.20195721832510607,1.0
0.20197470985622726,1.0
0.20199220441749674,1.0
0.202009702009702,1.0
0.20202720263363078,1.0
0.20204470629007104,1.0
0.2020622129798111,1.0
0.20207972270363952,1.0
0.2020972354623451,1.0
0.20211475125671693,1.0
0.20213227008754442,1.0
0.2021497919556172,1.0
0.20216731686172518,1.0
0.20218484480665858,1.0
0.20220237579120784,1.0
0.20221990981616372,1.0
0.20223744688231723,1.0
0.20225498699045968,1.0
0.2022725301413826,1.0
0.20229007633587787,1.0
0.20230762557473758,1.0
0.20232517785875412,1.0
0.20234273318872018,1.0
0.20236029156542867,1.0
0.20237785298967284,1.0
0.20239541746224612,1.0
0.20241298498394236,1.0
0.20243055555555556,1.0
0.20244812917788002,1.0
0.20246570585171036,1.0
0.20248328557784145,1.0
0.20250086835706843,1.0
0.20251845419018671,1.0
0.202536043077992,1.0
0.2025536350212803,1.0
0.20257123002084781,1.0
0.2025888280774911,1.0
0.20260642919200694,1.0
0.20262403336519247,1.0
0.20264164059784498,1.0
0.20265925089076214,1.0
0.20267686424474188,1.0
0.20269448066058235,1.0
0.20271210013908206,1.0
0.20272972268103973,1.0
0.20274734828725438,1.0
0.20276497695852536,1.0
0.20278260869565218,1.0
0.20280024349943473,1.0
0.20281788137067316,1.0
0.20283552231016788,1.0
0.20285316631871955,1.0
0.20287081339712917,1.0
0.20288846354619802,1.0
0.20290611676672757,1.0
0.20292377305951967,1.0
0.20294143242537638,1.0
0.20295909486510008,1.0
0.20297676037949341,1.0
0.20299442896935932,1.0
0.203012100635501,1.0
0.2030297753787219,1.0
0.20304745319982587,1.0
0.20306513409961685,1.0
0.20308281807889925,1.0
0.2031005051384776,1.0
0.20311819527915687,1.0
0.20313588850174216,1.0
0.20315358480703893,1.0
0.20317128419585292,1.0
0.20318898666899016,1.0
0.20320669222725687,1.0
0.20322440087145968,1.0
0.20324211260240543,1.0
0.20325982742090123,1.0
0.20327754532775452,1.0
0.20329526632377298,1.0
0.2033129904097646,1.0
0.20333071758653762,1.0
0.20334844785490058,1.0
0.20336618121566233,1.0
0.20338391766963196,1.0
0.20340165721761885,1.0
0.20341939986043267,1.0
0.20343714559888337,1.0
0.2034548944337812,1.0
0.20347264636593665,1.0
0.20349040139616056,1.0
0.203508159525264,1.0
0.2035259207540583,1.0
0.20354368508335516,1.0
0.20356145251396648,1.0
0.2035792230467045,1.0
0.2035969966823817,1.0
0.2036147734218109,1.0
0.2036325532658051,1.0
0.20365033621517772,1.0
0.20366812227074235,1.0
0.20368591143331297,1.0
0.2037037037037037,1.0
0.2037214990827291,1.0
0.2037392975712039,1.0
0.2037570991699432,1.0
0.20377490387976233,1.0
0.2037927117014769,1.0
0.20381052263590282,1.0
0.2038283366838563,1.0
0.20384615384615384,1.0
0.2038639741236122,1.0
0.20388179751704844,1.0
0.20389962402727987,1.0
0.20391745365512418,1.0
0.2039352864013992,1.0
0.20395312226692322,1.0
0.20397096125251465,1.0
0.2039888033589923,1.0
0.20400664858717524,1.0
0.20402449693788277,1.0
0.20404234841193455,1.0
0.20406020301015051,1.0
0.20407806073335083,1.0
0.20409592158235604,1.0
0.20411378555798687,1.0
0.20413165266106442,1.0
0.20414952289241006,1.0
0.20416739625284538,1.0
0.20418527274319237,1.0
0.2042031523642732,1.0
0.20422103511691042,1.0
0.20423892100192678,1.0
0.2042568100201454,1.0
0.20427470217238963,1.0
0.20429259745948314,1.0
0.20431049588224987,1.0
0.20432839744151407,1.0
0.20434630213810023,1.0
0.20436420997283322,1.0
0.20438212094653813,1.0
0.2044000350600403,1.0
0.20441795231416549,1.0
0.20443587270973965,1.0
0.204453796247589,1.0
0.2044717229285401,1.0
0.20448965275341985,1.0
0.20450758572305533,1.0
0.204525521838274,1.0
0.2045434610999035,1.0
0.20456140350877192,1.0
0.20457934906570752,1.0
0.20459729777153887,1.0
0.20461524962709485,1.0
0.20463320463320464,1.0
0.20465116279069767,1.0
0.20466912410040372,1.0
0.20468708856315282,1.0
0.20470505617977527,1.0
0.20472302695110176,1.0
0.20474100087796313,1.0
0.20475897796119064,1.0
0.20477695820161573,1.0
0.20479494160007025,1.0
0.20481292815738628,1.0
0.20483091787439614,1.0
0.20484891075193254,1.0
0.20486690679082842,1.0
0.20488490599191705,1.0
0.20490290835603198,1.0
0.20492091388400702,1.0
0.20493892257667634,1.0
0.2049569344348743,1.0
0.2049749494594357,1.0
0.2049929676511955,1.0
0.20501098901098902,1.0
0.20502901353965183,1.0
0.20504704123801987,1.0
0.2050650721069293,1.0
0.20508310614721662,1.0
0.20510114335971855,1.0
0.20511918374527224,1.0
0.20513722730471498,1.0
0.20515527403888448,1.0
0.20517332394861867,1.0
0.20519137703475582,1.0
0.20520943329813446,1.0
0.20522749273959343,1.0
0.20524555535997183,1.0
0.20526362116010916,1.0
0.20528169014084507,1.0
0.20529976230301963,1.0
0.20531783764747313,1.0
0.20533591617504623,1.0
0.2053539978865798,1.0
0.20537208278291502,1.0
0.20539017086489342,1.0
0.20540826213335683,1.0
0.2054263565891473,1.0
0.20544445423310723,1.0
0.2054625550660793,1.0
0.2054806590889065,1.0
0.20549876630243213,1.0
0.20551687670749977,1.0
0.20553499030495329,1.0
0.20555310709563684,1.0
0.20557122708039494,1.0
0.2055893502600723,1.0
0.205607476635514,1.0
0.20562560620756548,1.0
0.2056437389770723,1.0
0.2056618749448805,1.0
0.2056800141118363,1.0
0.20569815647878628,1.0
0.2057163020465773,1.0
0.20573445081605646,1.0
0.20575260278807128,1.0
0.20577075796346952,1.0
0.20578891634309918,1.0
0.20580707792780867,1.0
0.2058252427184466,1.0
0.20584341071586196,1.0
0.20586158192090395,1.0
0.20587975633442218,1.0
0.20589793395726647,1.0
0.20591611479028699,1.0
0.20593429883433415,1.0
0.20595248609025876,1.0
0.20597067655891185,1.0
0.20598887024114476,1.0
0.2060070671378092,1.0
0.20602526724975703,1.0
0.20604347057784062,1.0
0.20606167712291243,1.0
0.20607988688582538,1.0
0.2060980998674326,1.0
0.2061163160685876,1.0
0.20613453549014407,1.0
0.20615275813295617,1.0
0.20617098399787817,1.0
0.20618921308576482,1.0
0.20620744539747105,1.0
0.20622568093385213,1.0
0.2062439196957637,1.0
0.20626216168406156,1.0
0.20628040689960195,1.0
0.20629865534324132,1.0
0.2063169070158365,1.0
0.20633516191824455,1.0
0.2063534200513229,1.0
0.2063716814159292,1.0
0.2063899460129215,1.0
0.20640821384315808,1.0
0.20642648490749757,1.0
0.20644475920679886,1.0
0.2064630367419212,1.0
0.2064813175137241,1.0
0.2064996015230674,1.0
0.2065178887708112,1.0
0.20653617925781595,1.0
0.20655447298494242,1.0
0.20657276995305165,1.0
0.20659107016300496,1.0
0.20660937361566403,1.0
0.20662768031189083,1.0
0.20664599025254762,1.0
0.20666430343849698,1.0
0.2066826198706018,1.0
0.20670093954972524,1.0
0.20671926247673078,1.0
0.20673758865248226,1.0
0.20675591807784377,1.0
0.20677425075367972,1.0
0.20679258668085485,1.0
0.2068109258602341,1.0
0.20682926829268292,1.0
0.20684761397906687,1.0
0.20686596292025192,1.0
0.20688431511710434,1.0
0.20690267057049064,1.0
0.20692102928127773,1.0
0.20693939125033278,1.0
0.20695775647852324,1.0
0.20697612496671697,1.0
0.206994496715782,1.0
0.20701287172658678,1.0
0.20703125,1.0
0.2070496315368907,1.0
0.2070680163381282,1.0
0.20708640440458218,1.0
0.20710479573712257,1.0
0.2071231903366196,1.0
0.20714158820394385,1.0
0.20715998933996624,1.0
0.20717839374555794,1.0
0.20719680142159042,1.0
0.2072152123689355,1.0
0.2072336265884653,1.0
0.20725204408105224,1.0
0.2072704648475691,1.0
0.20728888888888888,1.0
0.20730731620588497,1.0
0.207325746799431,1.0
0.207344180670401,1.0
0.20736261781966922,1.0
0.20738105824811026,1.0
0.20739950195659906,1.0
0.20741794894601084,1.0
0.20743639921722112,1.0
0.20745485277110579,1.0
0.20747330960854093,1.0
0.20749176973040306,1.0
0.20751023313756897,1.0
0.20752869983091574,1.0
0.20754716981132076,1.0
0.20756564307966177,1.0
0.2075841196368168,1.0
0.2076025994836642,1.0
0.20762108262108261,1.0
0.20763956904995104,1.0
0.2076580587711487,1.0
0.20767655178555525,1.0
0.2076950480940506,1.0
0.20771354769751493,1.0
0.20773205059682878,1.0
0.20775055679287305,1.0
0.20776906628652886,1.0
0.2077875790786777,1.0
0.20780609517020138,1.0
0.207824614561982,1.0
0.20784313725490197,1.0
0.207861663249844,1.0
0.20788019254769122,1.0
0.20789872514932692,1.0
0.2079172610556348,1.0
0.2079358002674989,1.0
0.20795434278580346,1.0
0.20797288861143315,1.0
0.20799143774527293,1.0
0.208009990188208,1.0
0.208028545941124,1.0
0.20804710500490678,1.0
0.20806566738044255,1.0
0.20808423306861784,1.0
0.20810280207031948,1.0
0.20812137438643463,1.0
0.20813995001785077,1.0
0.20815852896545567,1.0
0.20817711123013746,1.0
0.20819569681278458,1.0
0.2082142857142857,1.0
0.20823287793552997,1.0
0.2082514734774067,1.0
0.20827007234080558,1.0
0.20828867452661665,1.0
0.20830728003573024,1.0
0.208325888869037,1.0
0.20834450102742785,1.0
0.20836311651179415,1.0
0.20838173532302742,1.0
0.20840035746201965,1.0
0.20841898292966307,1.0
0.20843761172685019,1.0
0.20845624385447395,1.0
0.2084748793134275,1.0
0.20849351810460437,1.0
0.20851216022889843,1.0
0.20853080568720378,1.0
0.20854945448041495,1.0
0.2085681066094267,1.0
0.20858676207513416,1.0
0.20860542087843278,1.0
0.2086240830202183,1.0
0.20864274850138678,1.0
0.20866141732283464,1.0
0.2086800894854586,1.0
0.20869876499015572,1.0
0.2087174438378233,1.0
0.20873612602935912,1.0
0.20875481156566109,1.0
0.20877350044762757,1.0
0.20879219267615723,1.0
0.208810888252149,1.0
0.20882958717650218,1.0
0.20884828945011644,1.0
0.20886699507389161,1.0
0.20888570404872805,1.0
0.2089044163755263,1.0
0.20892313205518726,1.0
0.20894185108861213,1.0
0.20896057347670252,1.0
0.20897929922036024,1.0
0.20899802832048756,1.0
0.20901676077798692,1.0
0.2090354965937612,1.0
0.20905423576871357,1.0
0.20907297830374755,1.0
0.20909172419976688,1.0
0.20911047345767575,1.0
0.2091292260783786,1.0
0.20914798206278026,1.0
0.20916674141178582,1.0
0.2091855041263007,1.0
0.20920427020723065,1.0
0.20922303965548178,1.0
0.20924181247196053,1.0
0.20926058865757358,1.0
0.20927936821322804,1.0
0.20929815113983127,1.0
0.209316937438291,1.0
0.20933572710951526,1.0
0.20935452015441242,1.0
0.2093733165738912,1.0
0.20939211636886054,1.0
0.2094109195402299,1.0
0.20942972608890884,1.0
0.20944853601580743,1.0
0.20946734932183597,1.0
0.20948616600790515,1.0
0.20950498607492588,1.0
0.20952380952380953,1.0
0.2095426363554677,1.0
0.20956146657081237,1.0
0.20958030017075582,1.0
0.20959913715621067,1.0
0.2096179775280899,1.0
0.20963682128730673,1.0
0.2096556684347748,1.0
0.209674518971408,1.0
0.20969337289812068,1.0
0.20971223021582733,1.0
0.20973109092544293,1.0
0.2097499550278827,1.0
0.20976882252406226,1.0
0.20978769341489745,1.0
0.20980656770130454,1.0
0.20982544538420012,1.0
0.20984432646450105,1.0
0.20986321094312455,1.0
0.2098820988209882,1.0
0.2099009900990099,1.0
0.20991988477810783,1.0
0.2099387828592006,1.0
0.209957684343207,1.0
0.20997658923104628,1.0
0.209995497523638,1.0
0.210014409221902,1.0
0.21003332432675853,1.0
0.21005224283912807,1.0
0.21007116475993154,1.0
0.21009009009009008,1.0
0.21010901883052527,1.0
0.21012795098215895,1.0
0.21014688654591332,1.0
0.21016582552271088,1.0
0.21018476791347454,1.0
0.21020371371912747,1.0
0.21022266294059316,1.0
0.21024161557879553,1.0
0.21026057163465872,1.0
0.2102795311091073,1.0
0.2102984940030661,1.0
0.21031746031746032,1.0
0.21033643005321548,1.0
0.21035540321125745,1.0
0.21037437979251242,1.0
0.21039335979790688,1.0
0.21041234322836777,1.0
0.21043133008482223,1.0
0.21045032036819783,1.0
0.21046931407942238,1.0
0.21048831121942413,1.0
0.21050731178913162,1.0
0.21052631578947367,1.0
0.21054532322137956,1.0
0.2105643340857788,1.0
0.21058334838360124,1.0
0.21060236611577712,1.0
0.21062138728323698,1.0
0.21064041188691174,1.0
0.21065943992773262,1.0
0.21067847140663112,1.0
0.2106975063245392,1.0
0.2107165446823891,1.0
0.21073558648111332,1.0
0.21075463172164483,1.0
0.21077368040491684,1.0
0.21079273253186295,1.0
0.2108117881034171,1.0
0.2108308471205135,1.0
0.2108499095840868,1.0
0.2108689754950719,1.0
0.21088804485440404,1.0
0.2109071176630189,1.0
0.21092619392185238,1.0
0.2109452736318408,1.0
0.21096435679392075,1.0
0.21098344340902922,1.0
0.21100253347810352,1.0
0.21102162700208127,1.0
0.21104072398190046,1.0
0.2110598244184994,1.0
0.2110789283128168,1.0
0.2110980356657916,1.0
0.21111714647836322,1.0
0.21113626075147127,1.0
0.21115537848605578,1.0
0.21117449968305715,1.0
0.21119362434341604,1.0
0.21121275246807356,1.0
0.21123188405797103,1.0
0.2112510191140502,1.0
0.21127015763725313,1.0
0.21128929962852225,1.0
0.21130844508880028,1.0
0.21132759401903037,1.0
0.21134674642015588,1.0
0.21136590229312063,1.0
0.21138506163886875,1.0
0.21140422445834467,1.0
0.2114233907524932,1.0
0.2114425605222595,1.0
0.21146173376858904,1.0
0.21148091049242768,1.0
0.21150009069472156,1.0
0.21151927437641724,1.0
0.21153846153846154,1.0
0.2115576521818017,1.0
0.21157684630738524,1.0
0.21159604391616005,1.0
0.21161524500907442,1.0
0.21163444958707686,1.0
0.21165365765111635,1.0
0.21167286920214215,1.0
0.21169208424110386,1.0
0.21171130276895142,1.0
0.2117305247866352,1.0
0.2117497502951058,1.0
0.2117689792953142,1.0
0.21178821178821178,1.0
0.21180744777475022,1.0
0.21182668725588155,1.0
0.21184593023255813,1.0
0.2118651767057327,1.0
0.21188442667635835,1.0
0.21190368014538846,1.0
0.2119229371137768,1.0
0.2119421975824775,1.0
0.211961461552445,1.0
0.21198072902463413,1.0
0.212,1.0
0.21201927447949814,1.0
0.21203855246408437,1.0
0.21205783395471492,1.0
0.2120771189523463,1.0
0.21209640745793543,1.0
0.21211569947243952,1.0
0.21213499499681615,1.0
0.2121542940320233,1.0
0.21217359657901919,1.0
0.2121929026387625,1.0
0.2122122122122122,1.0
0.21223152530032763,1.0
0.21225084190406845,1.0
0.2122701620243947,1.0
0.2122894856622667,1.0
0.2123088128186453,1.0
0.2123281434944915,1.0
0.2123474776907667,1.0
0.21236681540843275,1.0
0.21238615664845173,1.0
0.21240550141178613,1.0
0.2124248496993988,1.0
0.2124442015122529,1.0
0.21246355685131196,1.0
0.21248291571753986,1.0
0.21250227811190087,1.0
0.21252164403535953,1.0
0.2125410134888808,1.0
0.21256038647342995,1.0
0.21257976298997266,1.0
0.21259914303947489,1.0
0.21261852662290298,1.0
0.21263791374122368,1.0
0.21265730439540398,1.0
0.2126766985864113,1.0
0.2126960963152134,1.0
0.21271549758277844,1.0
0.2127349023900748,1.0
0.21275431073807136,1.0
0.21277372262773722,1.0
0.21279313806004196,1.0
0.21281255703595547,1.0
0.21283197955644792,1.0
0.21285140562248997,1.0
0.21287083523505249,1.0
0.2128902683951068,1.0
0.21290970510362459,1.0
0.21292914536157778,1.0
0.2129485891699388,1.0
0.21296803652968035,1.0
0.2129874874417755,1.0
0.21300694190719766,1.0
0.21302639992692063,1.0
0.2130458615019185,1.0
0.21306532663316582,1.0
0.21308479532163743,1.0
0.2131042675683085,1.0
0.21312374337415463,1.0
0.2131432227401517,1.0
0.21316270566727605,1.0
0.21318219215650425,1.0
0.2132016822088133,1.0
0.21322117582518058,1.0
0.21324067300658375,1.0
0.21326017375400091,1.0
0.21318822023047376,0.9995711835334476
0.2132077197475533,0.9995711835334476
0.2132272228320527,0.9995711835334476
0.21324672948495105,0.9995711835334476
0.2132662397072278,0.9995711835334476
0.21328575349986276,0.9995711835334476
0.21330527086383602,0.9995711835334476
0.21332479180012812,0.9995711835334476
0.21334431630971992,0.9995711835334476
0.21336384439359268,0.9995711835334476
0.21338337605272795,0.9995711835334476
0.21340291128810765,0.9995711835334476
0.21342245010071415,0.9995711835334476
0.2134419924915301,0.9995711835334476
0.21346153846153845,0.9995711835334476
0.2134810880117227,0.9995711835334476
0.2135006411430665,0.9995711835334476
0.213520197856554,0.9995711835334476
0.21353975815316967,0.9995711835334476
0.2135593220338983,0.9995711835334476
0.21357888949972512,0.9995711835334476
0.21359846055163567,0.9995711835334476
0.21361803519061584,0.9995711835334476
0.21363761341765192,0.9995711835334476
0.21365719523373053,0.9995711835334476
0.21367678063983866,0.9995711835334476
0.2136963696369637,0.9995711835334476
0.21371596222609335,0.9995711835334476
0.21373555840821565,0.9995711835334476
0.21375515818431912,0.9995711835334476
0.21377476155539252,0.9995711835334476
0.21379436852242503,0.9995711835334476
0.21381397908640618,0.9995711835334476
0.21383359324832585,0.9995711835334476
0.21385321100917432,0.9995711835334476
0.2138728323699422,0.9995711835334476
0.2138924573316205,0.9995711835334476
0.21391208589520053,0.9995711835334476
0.21393171806167402,0.9995711835334476
0.21395135383203304,0.9995711835334476
0.21397099320727006,0.9995711835334476
0.21399063618837785,0.9995711835334476
0.21401028277634962,0.9995711835334476
0.21402993297217887,0.9995711835334476
0.2140495867768595,0.9995711835334476
0.21406924419138582,0.9995711835334476
0.2140889052167524,0.9995711835334476
0.21410856985395427,0.9995711835334476
0.21412823810398676,0.9995711835334476
0.21414790996784566,0.9995711835334476
0.214167585446527,0.9995711835334476
0.2141872645410273,0.9995711835334476
0.21420694725234332,0.9995711835334476
0.2142266335814723,0.9995711835334476
0.21424632352941175,0.9995711835334476
0.21426601709715967,0.9995711835334476
0.21428571428571427,0.9995711835334476
0.2143054150960743,0.9995711835334476
0.2143251195292387,0.9995711835334476
0.2143448275862069,0.9995711835334476
0.21436453926797866,0.9995711835334476
0.21438425457555413,0.9995711835334476
0.2144039735099338,0.9995711835334476
0.21442369607211847,0.9995711835334476
0.21444342226310947,0.9995711835334476
0.21446315208390837,0.9995711835334476
0.21448288553551711,0.9995711835334476
0.21450262261893807,0.9995711835334476
0.21452236333517394,0.9995711835334476
0.2145421076852278,0.9995711835334476
0.21456185567010308,0.9995711835334476
0.21458160729080364,0.9995711835334476
0.21460136254833365,0.9995711835334476
0.21462112144369763,0.9995711835334476
0.21464088397790054,0.9995711835334476
0.21466065015194769,0.9995711835334476
0.21468041996684473,0.9995711835334476
0.21470019342359767,0.9995711835334476
0.21471997052321298,0.9995711835334476
0.21473975126669737,0.9995711835334476
0.21475953565505804,0.9995711835334476
0.2147793236893025,0.9995711835334476
0.21479911537043864,0.9995711835334476
0.2148189106994747,0.9995711835334476
0.21483870967741936,0.9995711835334476
0.21485851230528158,0.9995711835334476
0.2148783185840708,0.9995711835334476
0.21489812851479673,0.9995711835334476
0.21491794209846948,0.9995711835334476
0.2149377593360996,0.9995711835334476
0.2149575802286979,0.9995711835334476
0.21497740477727567,0.9995711835334476
0.21499723298284448,0.9995711835334476
0.2150170648464164,0.9995711835334476
0.2150369003690037,0.9995711835334476
0.21505673955161916,0.9995711835334476
0.21507658239527588,0.9995711835334476
0.21509642890098735,0.9995711835334476
0.21511627906976744,0.9995711835334476
0.21513613290263037,0.9995711835334476
0.21515599040059075,0.9995711835334476
0.21517585156466354,0.9995711835334476
0.2151957163958641,0.9995711835334476
0.2152155848952082,0.9995711835334476
0.21523545706371192,0.9995711835334476
0.21516298827223196,0.9991423670668954
0.21518285925378647,0.9991423670668954
0.2152027339059758,0.9991423670668954
0.21522261222981712,0.9991423670668954
0.21524249422632794,0.9991423670668954
0.21526237989652625,0.9991423670668954
0.2152822692414303,0.9991423670668954
0.21530216226205878,0.9991423670668954
0.21532205895943074,0.9991423670668954
0.21534195933456562,0.9991423670668954
0.21536186338848323,0.9991423670668954
0.21538177112220375,0.9991423670668954
0.2154016825367477,0.9991423670668954
0.2154215976331361,0.9991423670668954
0.2154415164123902,0.9991423670668954
0.2154614388755317,0.9991423670668954
0.21548136502358273,0.9991423670668954
0.21550129485756567,0.9991423670668954
0.21552122837850338,0.9991423670668954
0.21554116558741906,0.9991423670668954
0.2155611064853363,0.9991423670668954
0.21558105107327905,0.9991423670668954
0.21560099935227167,0.9991423670668954
0.2156209513233389,0.9991423670668954
0.2156409069875058,0.9991423670668954
0.21566086634579784,0.9991423670668954
0.21568082939924096,0.9991423670668954
0.2157007961488613,0.9991423670668954
0.2157207665956856,0.9991423670668954
0.21574074074074073,0.9991423670668954
0.21576071858505416,0.9991423670668954
0.21578070012965364,0.9991423670668954
0.2158006853755673,0.9991423670668954
0.21582067432382362,0.9991423670668954
0.2158406669754516,0.9991423670668954
0.21586066333148046,0.9991423670668954
0.21588066339293988,0.9991423670668954
0.2159006671608599,0.9991423670668954
0.21592067463627096,0.9991423670668954
0.2159406858202039,0.9991423670668954
0.21596070071368986,0.9991423670668954
0.21598071931776047,0.9991423670668954
0.21600074163344768,0.9991423670668954
0.2160207676617838,0.9991423670668954
0.21604079740380158,0.9991423670668954
0.21606083086053413,0.9991423670668954
0.21608086803301493,0.9991423670668954
0.21610090892227787,0.9991423670668954
0.2161209535293572,0.9991423670668954
0.21614100185528756,0.9991423670668954
0.216161053901104,0.9991423670668954
0.2161811096678419,0.9991423670668954
0.21620116915653706,0.9991423670668954
0.21622123236822569,0.9991423670668954
0.2162412993039443,0.9991423670668954
